Country,Title,Company,Location,Salary_Min,Salary_Max,Salary_Avg,Salary_Is_Predicted,Category,Description,Created_At,Work_Mode,URL
GB,Assessment Case Officer,PayPlan,"Grantham, Lincolnshire",30000.0,30000.0,30000.0,0,Customer Services Jobs,"Assessment Case Officer Location: Totemic House Department : Payplan Salary: £25,396.80 Bonus Hours: 40 (35 hour working week with a paid lunch hour each day totalling 40 hours a week) Job Type : Full time Contract Type : Permanent Here at PayPlan, We are growing our teams! If you have strong communication skills, ideally over the phone, and take pride in providing excellent customer service we would love to hear from you! Ready to join? Read on to find out more about this role. Who are PayPlan…",2025-05-20T20:09:12Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043131?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=F3EA08BAFB19DC56E8CD300CB7DCD476E53B59E9
GB,Temp HRIS Analyst (3 Months FTC) - Hybrid,MSPS Ltd,"South East London, London",60000.0,60000.0,60000.0,0,HR & Recruitment Jobs,"Temp HRIS Analyst (3 Months FTC) Salary : £60k pro rata Location : Hybrid Exciting new HRIS Analyst opportunity in an equally exciting organisation. My client is looking for an HRIS Analyst to join their professional, dynamic Human Resources team. This phenomenal company has a global reach and is the leader in its sector and still growing! It has some of the biggest clients on the planet; Amazon, Google, Pepsi, just to name a few. This HRIS Analyst role will be supporting the Dayforce HRIS plat…",2025-05-20T20:09:12Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5208043130?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=4584FFB099DFEA5AAEF1621BE00C195B8A698CBA
GB,Corporate Compliance Officer,Southway Housing Trust,"Chorlton Cum Hardy, Manchester",30000.0,30000.0,30000.0,0,Admin Jobs,"Corporate Compliance Officer Location: Didsbury, Manchester Salary: £30,036- £32,966 Full time / 35 Hours / Permanent Agile working with 2 Days per week in the Office. (Fully office-based throughout the training period). About Us Southway Housing Trust is a committed and forward-thinking community focused housing association dedicated to providing excellent homes and outstanding customer care. With a vision of Thriving Communities, Southway manages over 6,500 homes across Greater Manchester. So…",2025-05-20T20:09:11Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043124?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=1543251EFE9AEC36033D1D4C9DC0058BDF9D255B
GB,Data Analyst,Corecom Consulting,"Leeds, West Yorkshire",50000.0,50000.0,50000.0,0,IT Jobs,"Data Analyst - Up to £50,000  Hybrid Working (3 Days Onsite) ?? Leeds City Centre | ?? SQL | Excel | Power BI | Python Are you a data-driven thinker who loves turning numbers into insights? We're hiring a Data Analyst to join a growing team based in Leeds City Centre, offering a hybrid setup with 3 days a week onsite . In this role, you'll be working closely with business stakeholders to clean, analyse, and interpret data , uncover trends, and deliver actionable insights that support smart deci…",2025-05-20T20:09:11Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5208043126?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=5374F9B49F506321207BD2ACF6907A104B480918
GB,Pricing Analyst,Rise Technical Recruitment Limited,"Bristol, South West England",45000.0,45000.0,45000.0,0,IT Jobs,"Pricing Analyst Bristol - Hybrid £40,000 - £45,000  Bonus  Great Pension  Private Healthcare  28 days Holiday  Hybrid Working Are you looking to join a company that can propel your career forward, and also provide you with a brilliant package so you enjoy your life inside and outside of work? Are you looking to play a key part in an exciting team in a highly reputable business? This company offer a brilliant service and are the leading car leasing company within the UK. With a fantastic client …",2025-05-20T20:09:11Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5208043127?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=587AB8104A4D3014F9A18E21AC975A0AF7CEB221
GB,Commercial Analyst,i2i Independent Recruitment Consultancy Ltd,"Staverton Technology Park, Staverton",30000.0,30000.0,30000.0,0,Accounting & Finance Jobs,"Commercial Analyst 25 days annual leave  Bank Holidays | Staff discount on products| Life Assurance Scheme | Discounts across high street brands | Personal Charity Support | Cycle to Work scheme | Tax-Free Childcare | Free onsite parking | Employee Savings Scheme Must haves Previous experience in a Commercial, Business, or Financial Analyst role Proven track record of building forecast models in Excel Strong commercial insight and analytical thinking Experience setting up and delivering weekly/…",2025-05-20T20:09:11Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043129?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=C0CEB6EBB1A9505D8609F55918002EFEC0B78F92
GB,Paralegal,Cotswold District Council,"Hailey, Witney",29778.17,29778.17,29778.17,1,Legal Jobs,"Paralegal £36,000 per annum, 37 Hours per week Permanent Cirencester/Witney or Coleford Proud, passionate, ambitious - it couldn't be a more exciting time to work for Cotswold District Council. We're searching for the very best people to join us. The Cotswold District is a great place and we are rightly proud of our businesses, communities and residents. We're busy recreating a council that's pro-active and responsive to the needs of our residents and businesses in a fast-changing environment. …",2025-05-20T20:09:09Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043123?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=B78F09A25BC6060E6D9E9683F5B1DCE50672F32E
GB,Technical Manager,SherwinWilliamsUk,"Bradshaw, Bolton",38433.49,38433.49,38433.49,1,Engineering Jobs,"At Sherwin-Williams, our purpose is to inspire and improve the world by coloring and protecting what matters. Our paints, coatings and innovative solutions make the places and spaces in our world brighter and stronger. Your skills, talent and passion make it possible to live this purpose, and for customers and our business to achieve great results. Sherwin-Williams is a place that takes its stability, growth and momentum and translates it to possibility for our people. Our people are behind the…",2025-05-20T20:09:06Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043119?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=04D4298591F782C4025E4A12F98C20CDC2F8AEE4
GB,Financial Advisor,Pinstripe Personnel,"Islington, North London",100000.0,100000.0,100000.0,0,Accounting & Finance Jobs,"Financial Planner Remote - UK wide OTE £100,000 An award winning Wealth Planning firm based is looking to appoint experienced Financial Planners. The role has arisen due to the firm's expansion and is a fully remote position. This role is an outstanding opportunity for a driven, ambitious and experienced Financial Planner who is looking for the next step in their career. There is full Paraplanning support, new business introductions / leads, a Business Development Team to work with, training ac…",2025-05-20T20:09:05Z,Remote,https://www.adzuna.co.uk/jobs/land/ad/5208043117?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=0E6D6AF2362EE7484249F1D4D5FE7F6A17B9212B
GB,Bookkeeper,Apex Educ8 LTD,"Leavesden, Watford",0.0,52000.0,52000.0,0,Accounting & Finance Jobs,"Part-Time Bookkeeper Apex Resources (UK Construction Market) Location: Watford Hours: 24 Office Based Salary: Up to £25 p/h About Us: We are a dynamic recruitment agency specializing in the UK construction market , connecting top talent with leading companies. We are seeking a detail-oriented and experienced Bookkeeper to join our team on a part-time basis . Key Responsibilities: Manage financial records and transactions, ensuring accuracy and compliance. Process CIS payments , ensuring timely …",2025-05-20T20:08:57Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043095?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=3A43A133ACFC2F44244C478958571628D9F1D03E
GB,Financial Accountant,Marc Daniels,"Manchester, Greater Manchester",55000.0,55000.0,55000.0,0,Accounting & Finance Jobs,"A fantastic role has arisen for a Financial Accountant- Balance Sheet to join a large entrepreneurial company based in Manchester. This role offers hybrid working options and excellent progression opportunities. Responsibilities: Support and execute high-quality Balance Sheet reconciliations, ensuring alignment with Group policy and IFRS. Partner with the Reporting team to deliver timely and respond to stakeholder queries. Monitor compliance with governance frameworks. Contribute to projects th…",2025-05-20T20:08:57Z,Hybrid,https://www.adzuna.co.uk/jobs/land/ad/5208043092?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=BD3103B9C3B772BB23E94FE2293AA48E77486B97
GB,Senior Reporting Accountant / Manager (Insurance),Insight Recruitment Solutions,"London, UK",85000.0,85000.0,85000.0,0,Accounting & Finance Jobs,"An excellent opportunity to join a growing insurance business Seeking a fully qualified accountant (ACA/ACCA/equivalent) with post-qualification experience in insurance Experience in statutory, solvency reporting, and strong knowledge of GAAP, IFRS and insurance accounting practices Leading the preparation of financial reports for local MI and group reports for the UK/European entities Leading the preparation of the annual statutory financial statements under UK GAAP and IFRS 17 Leading the sta…",2025-05-20T20:08:57Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043094?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=38940AE6D9E471DED2C746423247113D842CAA5F
GB,Management Accountant,Kenton Finance,"Ashton-In-Makerfield, Wigan",50000.0,50000.0,50000.0,0,Accounting & Finance Jobs,"Company details and job overview: This established groundworks and construction business, with a turnover of approximately £20 million, operates across multiple trading entities. The company is in the process of building a new head office, with completion expected by early next year, marking an exciting phase of investment and growth. The Finance Manager will report directly to the owner and will be the sole finance professional within the business, overseeing all aspects of financial operation…",2025-05-20T20:08:57Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043093?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=247E17D9B680003CE51B96F18126A3C2F616C3E8
GB,Construction Tutor,Aspire Recruitment,"Rochdale, Greater Manchester",30000.0,30000.0,30000.0,0,Teaching Jobs,"Construction Tutor Up to £33,000 Rochdale Full-time, Temporary (3-6 months) The Role: We are seeking a skilled and enthusiastic Construction Tutor to deliver high-quality training to learners in Rochdale. You will be responsible for delivering engaging and effective construction-based courses, supporting learners to develop the technical skills needed to succeed in the construction industry. This role requires a strong combination of teaching expertise and hands-on industry experience. You will…",2025-05-20T20:08:53Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043086?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=75A0CA76D0A77926BF0AA20EBA7C6976DA34ACA3
GB,Assistant Site Manager,Bellway Homes,"Caldecotte, Milton Keynes",45515.19,45515.19,45515.19,1,Trade & Construction Jobs,"Assistant Site Manager When registering to this job board you will be redirected to the online application form. Please ensure that this is completed in full in order that your application can be reviewed. At Bellway we recognise that people are the key to our success, and we are committed to building an inclusive culture that values and respects difference combined with creating a safe and inclusive working environment for all colleagues. This means we are positive about making adjustments as …",2025-05-20T20:08:50Z,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5208043065?se=Yo14V6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=13659FE3CBEF74E7D25DE77C927114250E14D0FA
