creation_date,job_title,country,category,salary_min,salary_max,salary_predicted,description,work_mode,skills,salary_min_raw,salary_max_raw,salary_avg,year
2025-05-20 12:39:59+00:00,Data Analyst,US,Scientific & QA Jobs,50179.71,50179.71,1,"Job Description Job Description Position : Data Analyst Department : Admin Reports To : Production Manager/Site Leader (TBD) Salary Type : Non-Exempt Location : Irwindale, CA Pay : $26.44 - 31.25 an hour Groupe Bonduelle is a company that is making a positive impact. Groupe Bonduelle is the world leader in ready-to-use plant-rich food. By joining our company you will have an opportunity to make a positive and sustainable impact on yourself, others and the planet. You will play an active part in…",Onsite,r,50179.71,50179.71,50179.71,2025
2025-05-20 12:39:56+00:00,Accounting & Data Analyst,US,Accounting & Finance Jobs,90183.45,90183.45,1,"Job Description Job Description Accounting & Data Analyst Location: On-site | Ann Arbor, MI Type: Full-time | Benefits Included We’re seeking an experienced Accounting & Data Analyst to join a fast-paced, collaborative team based in Ann Arbor, MI . This role goes far beyond traditional accounting—it’s a key cross-functional position that supports both financial operations and strategic decision-making. You’ll work closely with executive leadership and the marketing team to clean, organize, and …",Onsite,r,90183.45,90183.45,90183.45,2025
2025-05-20 12:39:52+00:00,Data Analyst,US,IT Jobs,95449.3,95449.3,1,"Job Description Job Description Company Overview : The New York City Department of Health and Mental Hygiene (DOHMH) is a world-renowned agency with a long tradition of protecting and promoting health in the nation’s most culturally and linguistically diverse city. Our 7,000-plus team members bring an extraordinary array of languages, cultures, and experiences to bear on the work of public health. Our diversity fuels creativity because all perspectives are heard and valued. DOHMH aims to improv…",Onsite,r,95449.3,95449.3,95449.3,2025
2025-05-20 12:39:35+00:00,"Peer Specialist, Harm Reduction",US,Social work Jobs,52126.23,52126.23,1,"Job Description Job Description THE ORGANIZATION The Center for Justice Innovation is a community justice organization that centers safety and racial justice. Since our founding in 1996, the Center has partnered with community members, courts, and the people most impacted to create stronger, healthier, more just communities. Our decades of experience in courts and communities, coupled with our field-leading research and practitioner expertise, help us drive justice nationwide in innovative, pow…",Onsite,r,52126.23,52126.23,52126.23,2025
2025-05-20 12:39:32+00:00,Active Military Member - Data Analyst Intern (Skillbridge Program),US,IT Jobs,90121.03,90121.03,1,"Job Description Job Description Aalis Management Consulting is an 8(a) certified Service-Disabled Veteran-Owned Small Business (SDVOSB) and Economically Disadvantaged Woman-Owned Small Business (EDWOSB) driven by the same principles that guide our armed forces. Founded by a US Army veteran, we take pride in our core values: excellence in reputation, commitment, candor, teamwork, and dependability. Our team delivers stakeholder-focused support in the areas of Acquisition & Procurement Support, (…",Onsite,"excel, r",90121.03,90121.03,90121.03,2025
2025-05-20 12:39:16+00:00,Data Analyst / Power Platform Developer,US,IT Jobs,89852.68,89852.68,1,"Job Description Job Description Job Description: The Power Platform Developer (PPD) will be responsible for collaborating with functional owners, process subject matter experts, end users and analysts to build data analytics outputs, knowledge management, and to create digital processes and applications to aid in digital business transformation for the Program Executive Office for Simulation, Training, and Instrumentation (PEO STRI) Chief Information Office (CIO) / G-6 in Orlando, Florida. Full…",Onsite,r,89852.68,89852.68,89852.68,2025
2025-05-20 12:38:25+00:00,Senior Principal Data Analyst,US,IT Jobs,75717.75,75717.75,1,"Job Description Job Description Strength in Trust OneTrust's mission is to enable organizations to use data and AI responsibly. Our platform simplifies the collection of data with consent and preferences, automates the governance of data with integrated risk management across privacy, security, IT/tech, third-party, and AI risk, and activates the responsible use of data by applying and enforcing data policies across the entire data estate and lifecycle. OneTrust supports seamless collaboration …",Onsite,r,75717.75,75717.75,75717.75,2025
2025-05-20 12:38:11+00:00,"TEM Asbestos Analyst - Eurofins Built Environment Testing, Tustin, CA",US,Scientific & QA Jobs,89268.21,89268.21,1,"Job Description Job Description Company Description Eurofins Scientific is an international life sciences company, providing a unique range of analytical testing services to clients across multiple industries, to make life and our environment safer, healthier and more sustainable. From the food you eat, to the water you drink, to the medicines you rely on, Eurofins laboratories work with the biggest companies in the world to ensure the products they supply are safe, their ingredients are authen…",Onsite,r,89268.21,89268.21,89268.21,2025
2025-05-20 12:37:24+00:00,Payer Analytics Specialist,US,IT Jobs,94710.48,94710.48,1,"Job Description Job Description Job Title: Payer Analytics Specialist Location: Onsite - Chicago, IL About Us Neolytix is a leading player in the healthcare industry, committed to delivering exceptional services and innovative solutions. We pride ourselves on fostering a collaborative and dynamic work environment where every team member can thrive and contribute to our mission of improving healthcare outcomes. Job Summary We are seeking a detail-oriented and analytical Payer Analytics Specialis…",Onsite,r,94710.48,94710.48,94710.48,2025
2025-05-20 12:37:06+00:00,Performance/Data Analysts I-IV (Organized Crime Drug Enforcement Task Force),US,IT Jobs,115276.23,115276.23,1,"Job Description Job Description Company Description Headquartered in Bethesda, Maryland, ISN Corporation is a nationwide provider of specialized professional services to Federal government agencies. ISN's portfolio includes work with over 100 Federal agencies. ISN Corporation has been awarded a place in the Washington Business Journal's list of the 50 Fastest Growing Government Contractors. ISN is also on the Business Inc. Magazine's 5000 List of Fastest Growing Private Companies for the last t…",Onsite,r,115276.23,115276.23,115276.23,2025
2025-05-20 12:36:55+00:00,Power BI Developer,US,IT Jobs,86270.0,86270.0,1,"Job Description Job Description Description: Bizzell US is seeking a results-driven Power BI Developer to design, develop, and optimize interactive dashboards and reports that support data-driven decision-making across the FOH enterprise. The ideal candidate will bring experience building robust BI solutions in Microsoft Power BI, with an emphasis on transforming health and operational data into actionable insights. Key Responsibilities Dashboard & Report Development Design and develop Power BI…",Onsite,"power bi, r",86270.0,86270.0,86270.0,2025
2025-05-20 12:36:55+00:00,"Transportation Data Analyst, Parcel and Freight",US,IT Jobs,100767.46,100767.46,1,"Job Description Job Description Job Title : Transportation Analyst, Parcel and Freight Reports to : Professional Services Director / VP Intelligent Audit is a fast growing freight audit & business analytics technology company helping our customers become smarter shippers - shipping to their customers faster, cheaper, and with less delivery exceptions. We use big data to help our customers remove inefficiencies in their global transportation spend. The Transportation Analyst will perform quantit…",Onsite,r,100767.46,100767.46,100767.46,2025
2025-05-20 12:36:50+00:00,"Case Manager, Community Site",US,Legal Jobs,68970.41,68970.41,1,"Job Description Job Description THE ORGANIZATION The Center for Justice Innovation is a community justice organization that centers safety and racial justice. Since our founding in 1996, the Center has partnered with community members, courts, and the people most impacted to create stronger, healthier, more just communities. Our decades of experience in courts and communities, coupled with our field-leading research and practitioner expertise, help us drive justice nationwide in innovative, pow…",Onsite,r,68970.41,68970.41,68970.41,2025
2025-05-20 12:36:50+00:00,Senior Product Data Scientist,US,IT Jobs,143882.58,143882.58,1,"Job Description Job Description About Us: Live experiences help people cross today's digital divide and focus on what truly connects us – the here, the now, this once-in-a-lifetime moment that's bringing us together. To fulfill Gametime's mission of uniting the world through shared experiences, we make it easy for people to discover and access the live experiences that matter most. With platforms on iOS, Android, mobile web and desktop supporting more than 60,000 events across the US and Canada…",Onsite,r,143882.58,143882.58,143882.58,2025
2025-05-20 12:34:58+00:00,Recovery Analytics Analyst,US,Admin Jobs,58678.9,58678.9,1,"Are you looking for an exciting and fast-paced career? Join the California Governor's Office of Emergency Services (Cal OES) and be part of an organization that serves as a leader in emergency management and homeland security through dedicated service to all. We are looking for enthusiastic and motivated individuals to join our team. If you are interested in a challenging opportunity in a high-energy, team-oriented environment, you are encouraged to apply. Under general direction of the Staff S…",Onsite,r,58678.9,58678.9,58678.9,2025
